645|1397.37
69|264.73
809|682.77
629|337.62
365|110.16
138|956.34
760|27.9
479|253.75
347|3035.55
846|652.64
909|426.6
333|175.08
628|440.11
893|1390.58
518|851.4
962|1246.18
468|223.36
234|1667.0
941|986.25
0|0.0
777|82.52
555|538.09
666|1712.0
88|57.05
481|898.15
352|353.87
408|882.98
977|862.0
170|398.86
523|637.92
582|4306.52
762|1802.4
115|5188.2
683|1713.04
730|75.16
217|1517.15
276|17.8
994|621.6
308|2793.72
741|0.0
5|33.3
873|1558.56
449|267.93
120|830.13
247|335.16
379|2073.5
878|404.47
440|1766.88
655|3225.28
511|397.01
614|2281.14
269|965.16
677|376.04
202|483.34
597|1039.22
861|1110.48
10|25.83
385|841.5
384|64.5
56|2275.2
533|1766.52
550|46.97
142|317.25
500|311.94
797|774.63
715|487.55
472|592.28
814|886.38
698|1567.5
747|979.8
945|403.34
340|498.0
538|552.54
153|730.73
930|31.93
670|897.78
829|96.99
174|329.68
404|612.24
898|1750.5
185|538.96
42|271.75
782|300.1
709|1174.65
841|829.95
417|1700.16
24|146.2
973|876.86
885|835.72
288|278.98
301|1188.04
320|481.52
565|682.02
436|832.32
37|1684.32
25|551.22
651|1561.8
257|2129.5
389|1416.8
52|1359.12
